code,secName,orgId,announcementId,announcementTitle,pdf_url000001,平安银行,gssz0000001,1222806505,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-15/1222806505.PDF
000007,*ST全新,gssz0000007,1213265897,2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-30/1213265897.PDF
000007,全新好,gssz0000007,1209855031,2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-29/1209855031.PDF
000007,全新好,gssz0000007,1207865550,2019年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2020-05-28/1207865550.PDF
000007,全新好,gssz0000007,1207665267,2019年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2020-04-29/1207665267.PDF
000007,全新好,gssz0000007,1206164324,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-04-30/1206164324.PDF
000007,全新好,gssz0000007,1204704399,2017年年度报告,http://static.cninfo.com.cn/finalpage/2018-04-24/1204704399.PDF
000007,全新好,gssz0000007,1203323926,2016年年度报告,http://static.cninfo.com.cn/finalpage/2017-04-19/1203323926.PDF
000007,全新好,gssz0000007,1202445705,2015年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2016-07-02/1202445705.PDF
000007,全新好,gssz0000007,1202229062,2015年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2016-04-23/1202229062.PDF
000007,零七股份,gssz0000007,1200948374,2014年年度报告,http://static.cninfo.com.cn/finalpage/2015-04-30/1200948374.PDF
000007,零七股份,gssz0000007,64142123,2013年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2014-06-17/64142123.PDF
000007,零七股份,gssz0000007,63926149,2013年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2014-04-26/63926149.PDF
000007,零七股份,gssz0000007,62423832,2012年年度报告,http://static.cninfo.com.cn/finalpage/2013-04-25/62423832.PDF
000007,零七股份,gssz0000007,60981193,2011年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2012-05-11/60981193.PDF
000007,ST零七,gssz0000007,60574855,2011年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2012-02-23/60574855.PDF
000007,ST零七,gssz0000007,59323151,2010年年度报告,http://static.cninfo.com.cn/finalpage/2011-04-23/59323151.PDF
000007,ST零七,gssz0000007,57842840,2009年年度报告,http://static.cninfo.com.cn/finalpage/2010-04-21/57842840.PDF
000007,ST 达 声,gssz0000007,51714534,2008年年度报告,http://static.cninfo.com.cn/finalpage/2009-04-24/51714534.PDF
000007,ST 达 声,gssz0000007,38958235,2007年年度报告,http://static.cninfo.com.cn/finalpage/2008-04-22/38958235.PDF
000007,深达声Ａ,gssz0000007,22914038,2006年年度报告,http://static.cninfo.com.cn/finalpage/2007-04-20/22914038.PDF
000007,全新好,gssz0000007,16999734,深达声Ａ2005年年度报告,http://static.cninfo.com.cn/finalpage/2006-04-28/16999734.PDF
000007,全新好,gssz0000007,15274800,深达声Ａ2004年年度报告,http://static.cninfo.com.cn/finalpage/2005-04-23/15274800.PDF
000007,全新好,gssz0000007,13926387,深达声Ａ2003年年度报告,http://static.cninfo.com.cn/finalpage/2004-04-17/13926387.PDF
000007,全新好,gssz0000007,10491134,深达声Ａ2002年年度报告,http://static.cninfo.com.cn/finalpage/2003-04-12/10491134.PDF
000007,全新好,gssz0000007,567016,ST 达 声2001年年度报告,http://static.cninfo.com.cn/finalpage/2002-04-10/567016.PDF
000008,神州高铁,gssz0000008,1223150123,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-19/1223150123.PDF
000008,神州高铁,gssz0000008,1219621173,2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-16/1219621173.PDF
000008,神州高铁,gssz0000008,1216529244,2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529244.PDF
000008,神州高铁,gssz0000008,1213213656,2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-29/1213213656.PDF
000008,神州高铁,gssz0000008,1209725756,2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-20/1209725756.PDF
000008,神州高铁,gssz0000008,1207586671,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-04-24/1207586671.PDF
